shipment_id,origin_country,origin_city,destination_country,destination_city,actual_ship,actual_delivery,weight,weight_uq,volume,volume_uq,vessel,flight_voyage,actual_transit_days,all_modes_goal_transit_days,delay_diff_days,column1,ship_year,ship_month,ship_week,ship_dow,distance_km,leadtime_expected_days,average_distance_per_day,origin_temp_mean,origin_temp_max,origin_temp_min,origin_precip_mm,origin_rained,dest_temp_mean,dest_temp_max,dest_temp_min,dest_precip_mm,dest_rained
AF2242026505,ZA,JNB,ZW,HRE,2024-11-18,2024-11-22,360.0,KG,1.14,M3,1 TONNER,ROAD,4,4,0,False,2024,11,47,Monday,1123,3,374.3333333333333,24.990909090909096,28.1,19.3,0.0,False,26.73636363636364,28.6,22.3,0.2,True
AF2242026506,ZA,JNB,ZW,HRE,2024-11-18,2024-11-22,375.0,KG,1.0,M3,1 TONNER,ROAD,4,4,0,False,2024,11,47,Monday,1123,3,374.3333333333333,24.990909090909096,28.1,19.3,0.0,False,26.73636363636364,28.6,22.3,0.2,True
AF2242026508,ZA,JNB,MZ,TET,2024-11-18,2024-11-23,658.0,KG,3.15,M3,1 TONNER,ROAD,5,5,0,False,2024,11,47,Monday,1501,4,375.25,24.990909090909096,28.1,19.3,0.0,False,38.29090909090909,41.3,32.7,0.0,False
AF2242026509,ZA,JNB,MZ,TET,2024-11-18,2024-11-26,44.0,KG,0.34,M3,1 TONNER,ROAD,8,5,3,False,2024,11,47,Monday,1501,4,375.25,24.990909090909096,28.1,19.3,0.0,False,35.372727272727275,39.2,31.1,0.6,True
AF2242026515,ZA,JNB,ZM,KIW,2024-11-21,2024-11-29,3333.0,KG,2.67,M3,4 TONNER,ROAD,8,6,2,False,2024,11,47,Thursday,1930,5,386.0,26.672727272727276,28.8,22.8,0.0,False,23.481818181818188,26.1,21.0,18.9,True
AF2242026518,ZA,JNB,ZM,LUN,2024-11-21,2024-11-26,12732.0,KG,8.27,M3,15 TONNER,ROAD,5,5,0,False,2024,11,47,Thursday,1571,4,392.75,26.672727272727276,28.8,22.8,0.0,False,25.80909090909091,28.9,22.0,0.1,True
AF2242026540,ZA,JNB,ZM,KIW,2024-11-23,2024-11-29,2968.0,KG,2.89,M3,4 TONNER,ROAD,6,6,0,False,2024,11,47,Saturday,1930,5,386.0,27.690909090909088,30.0,22.5,0.0,False,23.481818181818188,26.1,21.0,18.9,True
AF2242026546,ZA,JNB,CD,FBM,2024-11-23,2024-11-30,14494.0,KG,15.68,M3,15 TONNER,ROAD,7,7,0,False,2024,11,47,Saturday,2115,6,352.5,27.690909090909088,30.0,22.5,0.0,False,22.027272727272727,25.3,19.3,8.0,True
AF2242026549,ZA,JNB,ZM,LUN,2024-11-23,2024-11-28,1138.0,KG,0.64,M3,4 TONNER,ROAD,5,5,0,False,2024,11,47,Saturday,1571,4,392.75,27.690909090909088,30.0,22.5,0.0,False,25.018181818181816,26.7,22.2,1.0,True
AF2242026568,ZA,JNB,ZM,KIW,2024-11-25,2024-12-01,14268.0,KG,11.72,M3,15 TONNER,ROAD,6,6,0,False,2024,11,48,Monday,1930,5,386.0,25.672727272727272,28.3,20.5,0.1,True,24.436363636363637,26.2,19.9,0.1,True
AF2242026569,ZA,JNB,ZW,HRE,2024-11-25,2024-11-29,217.0,KG,0.63,M3,1 TONNER,ROAD,4,4,0,False,2024,11,48,Monday,1123,3,374.3333333333333,25.672727272727272,28.3,20.5,0.1,True,21.88181818181818,23.3,19.7,3.9,True
AF2242026570,ZA,JNB,ZW,HRE,2024-11-25,2024-11-29,637.0,KG,6.62,M3,1 TONNER,ROAD,4,4,0,False,2024,11,48,Monday,1123,3,374.3333333333333,25.672727272727272,28.3,20.5,0.1,True,21.88181818181818,23.3,19.7,3.9,True
AF2242026571,ZA,JNB,ZW,HRE,2024-11-25,2024-11-29,954.0,KG,1.68,M3,1 TONNER,ROAD,4,4,0,False,2024,11,48,Monday,1123,3,374.3333333333333,25.672727272727272,28.3,20.5,0.1,True,21.88181818181818,23.3,19.7,3.9,True
AF2242026572,ZA,JNB,MZ,TET,2024-11-25,2024-11-30,485.0,KG,1.9,M3,1 TONNER,ROAD,5,5,0,False,2024,11,48,Monday,1501,4,375.25,25.672727272727272,28.3,20.5,0.1,True,29.818181818181817,32.0,27.2,0.0,False
AF2242026574,ZA,JNB,ZM,LUN,2024-11-25,2024-11-30,2727.0,KG,0.96,M3,4 TONNER,ROAD,5,5,0,False,2024,11,48,Monday,1571,4,392.75,25.672727272727272,28.3,20.5,0.1,True,23.436363636363637,25.7,19.6,0.2,True
AF2242026575,ZA,JNB,ZM,KIW,2024-11-25,2024-12-01,1724.0,KG,3.91,M3,4 TONNER,ROAD,6,6,0,False,2024,11,48,Monday,1930,5,386.0,25.672727272727272,28.3,20.5,0.1,True,24.436363636363637,26.2,19.9,0.1,True
AF2242026587,ZA,JNB,CD,FBM,2024-11-29,2024-12-06,2261.0,KG,3.34,M3,4 TONNER,ROAD,7,7,0,False,2024,11,48,Friday,2115,6,352.5,20.645454545454545,23.6,14.1,0.0,False,25.281818181818185,27.5,20.6,0.1,True
AF2242026596,ZA,JNB,CD,FBM,2024-11-29,2024-12-06,10304.0,KG,26.46,M3,12 TONNER,ROAD,7,7,0,False,2024,11,48,Friday,2115,6,352.5,20.645454545454545,23.6,14.1,0.0,False,25.281818181818185,27.5,20.6,0.1,True
AF2242026597,ZA,JNB,ZM,KIW,2024-11-29,2024-12-05,418.0,KG,1.43,M3,1 TONNER,ROAD,6,6,0,False,2024,11,48,Friday,1930,5,386.0,20.645454545454545,23.6,14.1,0.0,False,27.4,30.5,20.9,0.0,False
AF2242026606,ZA,JNB,CD,FBM,2024-11-30,2024-12-07,12341.0,KG,28.7,M3,15 TONNER,ROAD,7,7,0,False,2024,11,48,Saturday,2115,6,352.5,22.936363636363637,26.1,16.0,0.0,False,25.818181818181817,27.9,21.6,0.2,True
AF2242026607,ZA,JNB,CD,FBM,2024-11-30,2024-12-07,2829.0,KG,3.41,M3,4 TONNER,ROAD,7,7,0,False,2024,11,48,Saturday,2115,6,352.5,22.936363636363637,26.1,16.0,0.0,False,25.818181818181817,27.9,21.6,0.2,True
AF2242026615,ZA,JNB,CD,FBM,2024-11-30,2024-12-07,3374.0,KG,14.37,M3,8 TONNER,ROAD,7,7,0,False,2024,11,48,Saturday,2115,6,352.5,22.936363636363637,26.1,16.0,0.0,False,25.818181818181817,27.9,21.6,0.2,True
AF2242026617,ZA,JNB,CD,FBM,2024-12-01,2024-12-08,802.0,KG,1.63,M3,8 TONNER,ROAD,7,7,0,False,2024,12,48,Sunday,2115,6,352.5,26.318181818181817,29.4,20.0,0.0,False,24.872727272727275,27.0,21.0,2.3,True
AF2242026618,ZA,JNB,TZ,DAR,2024-12-01,2024-12-11,632.0,KG,0.0,M3,8 TONNER,ROAD,10,10,0,False,2024,12,48,Sunday,3533,8,441.625,26.318181818181817,29.4,20.0,0.0,False,28.65454545454546,29.6,27.2,0.5,True
AF2242026619,ZA,JNB,TZ,DAR,2024-12-01,2024-12-11,9019.0,KG,1317.24,M3,8 TONNER,ROAD,10,10,0,False,2024,12,48,Sunday,3533,8,441.625,26.318181818181817,29.4,20.0,0.0,False,28.65454545454546,29.6,27.2,0.5,True
AF2242026620,ZA,JNB,TZ,DAR,2024-12-01,2024-12-11,270.0,KG,0.79,M3,8 TONNER,ROAD,10,10,0,False,2024,12,48,Sunday,3533,8,441.625,26.318181818181817,29.4,20.0,0.0,False,28.65454545454546,29.6,27.2,0.5,True
AF2242026621,ZA,JNB,ZW,HRE,2024-12-01,2024-12-05,584.0,KG,1.46,M3,8 TONNER,ROAD,4,4,0,False,2024,12,48,Sunday,1123,3,374.3333333333333,26.318181818181817,29.4,20.0,0.0,False,29.99090909090909,32.1,24.3,0.0,False
AF2242026622,ZA,JNB,ZW,HRE,2024-12-01,2024-12-05,783.0,KG,1.73,M3,8 TONNER,ROAD,4,4,0,False,2024,12,48,Sunday,1123,3,374.3333333333333,26.318181818181817,29.4,20.0,0.0,False,29.99090909090909,32.1,24.3,0.0,False
AF2242026624,ZA,JNB,ZW,HRE,2024-12-01,2024-12-05,3234.0,KG,12.31,M3,8 TONNER,ROAD,4,4,0,False,2024,12,48,Sunday,1123,3,374.3333333333333,26.318181818181817,29.4,20.0,0.0,False,29.99090909090909,32.1,24.3,0.0,False
AF2242026640,ZA,JNB,ZW,HRE,2024-12-02,2024-12-06,155.0,KG,0.28,M3,4 TONNER,ROAD,4,4,0,False,2024,12,49,Monday,1123,3,374.3333333333333,27.40909090909091,30.4,21.9,0.0,False,30.363636363636363,32.5,24.5,0.3,True
AF2242026641,ZA,JNB,ZW,HRE,2024-12-02,2024-12-06,1546.0,KG,1.39,M3,4 TONNER,ROAD,4,4,0,False,2024,12,49,Monday,1123,3,374.3333333333333,27.40909090909091,30.4,21.9,0.0,False,30.363636363636363,32.5,24.5,0.3,True
AF2242026642,ZA,JNB,CD,FBM,2024-12-06,2024-12-13,669.0,KG,2.79,M3,1 TONNER,ROAD,7,7,0,False,2024,12,49,Friday,2115,6,352.5,30.50909090909091,33.6,25.4,0.0,False,25.94545454545454,28.6,21.7,1.8,True
AF2242026664,ZA,JNB,ZM,KIW,2024-12-07,2024-12-13,380.0,KG,0.53,M3,1 TONNER,ROAD,6,6,0,False,2024,12,49,Saturday,1930,5,386.0,29.43636363636364,32.6,23.6,0.0,False,29.672727272727272,32.5,23.1,0.0,False
AF2242026715,ZA,JNB,ZM,KIW,2024-12-15,2024-12-21,4209.0,KG,0.0,M3,4 TONNER,ROAD,6,6,0,False,2024,12,50,Sunday,1930,5,386.0,24.91818181818182,28.5,18.6,0.5,True,26.8,28.9,21.9,0.3,True
AF2242026725,ZA,JNB,ZW,HRE,2024-12-15,2024-12-19,320.0,KG,1.96,M3,1 TONNER,ROAD,4,4,0,False,2024,12,50,Sunday,1123,3,374.3333333333333,24.91818181818182,28.5,18.6,0.5,True,25.272727272727273,26.8,21.9,0.4,True
AF2242026726,ZA,JNB,ZW,HRE,2024-12-15,2024-12-19,1651.0,KG,4.32,M3,4 TONNER,ROAD,4,4,0,False,2024,12,50,Sunday,1123,3,374.3333333333333,24.91818181818182,28.5,18.6,0.5,True,25.272727272727273,26.8,21.9,0.4,True
AF2242026727,ZA,JNB,CD,FBM,2024-12-16,2024-12-23,4866.0,KG,0.0,M3,4 TONNER,ROAD,7,7,0,False,2024,12,51,Monday,2115,6,352.5,24.43636363636363,27.9,20.5,1.4,True,26.09090909090909,27.8,21.9,0.0,False
AF2242026728,ZA,JNB,CD,FBM,2024-12-15,2024-12-22,12130.0,KG,22.3,M3,12 TONNER,ROAD,7,7,0,False,2024,12,50,Sunday,2115,6,352.5,24.91818181818182,28.5,18.6,0.5,True,26.254545454545458,27.8,21.8,0.0,False
AF2242026729,ZA,JNB,ZM,KIW,2024-12-16,2024-12-22,8367.0,KG,10.41,M3,12 TONNER,ROAD,6,6,0,False,2024,12,51,Monday,1930,5,386.0,24.43636363636363,27.9,20.5,1.4,True,28.245454545454542,30.1,22.9,0.0,False
AF2242026740,ZA,JNB,ZM,KIW,2024-12-16,2024-12-22,11710.0,KG,0.0,M3,12 TONNER,ROAD,6,6,0,False,2024,12,51,Monday,1930,5,386.0,24.43636363636363,27.9,20.5,1.4,True,28.245454545454542,30.1,22.9,0.0,False
AF2242026741,ZA,JNB,MZ,TET,2024-12-18,2024-12-23,2333.0,KG,3.94,M3,4 TONNER,ROAD,5,5,0,False,2024,12,51,Wednesday,1501,4,375.25,22.98181818181818,26.3,18.2,0.3,True,39.71818181818182,42.1,34.1,0.0,False
AF2242026750,ZA,JNB,ZW,HRE,2024-12-20,2024-12-24,292.0,KG,0.35,M3,1 TONNER,ROAD,4,4,0,False,2024,12,51,Friday,1123,3,374.3333333333333,22.23636363636364,24.1,18.3,0.6000000000000001,True,26.145454545454548,28.9,23.8,2.4,True
AF2242026760,ZA,JNB,ZM,KIW,2024-12-21,2024-12-27,4448.0,KG,4.28,M3,4 TONNER,ROAD,6,6,0,False,2024,12,51,Saturday,1930,5,386.0,19.536363636363635,22.1,17.3,1.9,True,27.890909090909087,30.0,23.4,0.1,True
AF2242026761,ZA,JNB,CD,FBM,2024-12-21,2024-12-28,2776.0,KG,0.0,M3,4 TONNER,ROAD,7,7,0,False,2024,12,51,Saturday,2115,6,352.5,19.536363636363635,22.1,17.3,1.9,True,24.29090909090909,27.1,20.1,10.7,True
AF2242026762,ZA,JNB,CD,FBM,2024-12-21,2024-12-28,8499.0,KG,0.0,M3,12 TONNER,ROAD,7,7,0,False,2024,12,51,Saturday,2115,6,352.5,19.536363636363635,22.1,17.3,1.9,True,24.29090909090909,27.1,20.1,10.7,True
AF2242026764,ZA,JNB,ZM,KIW,2024-12-21,2024-12-27,234.0,KG,1.14,M3,1 TONNER,ROAD,6,6,0,False,2024,12,51,Saturday,1930,5,386.0,19.536363636363635,22.1,17.3,1.9,True,27.890909090909087,30.0,23.4,0.1,True
AF2242026764,ZA,JNB,MZ,TET,2024-12-21,2024-12-26,940.0,KG,0.0,M3,1 TONNER,ROAD,5,5,0,False,2024,12,51,Saturday,1501,4,375.25,19.536363636363635,22.1,17.3,1.9,True,35.41818181818182,38.1,30.0,0.2,True
AF2242026774,ZA,JNB,ZW,HRE,2024-12-22,2024-12-26,1048.0,KG,7.65,M3,1 TONNER,ROAD,4,4,0,False,2024,12,51,Sunday,1123,3,374.3333333333333,19.827272727272728,21.6,17.9,0.5,True,25.6,27.9,21.7,0.2,True
AF2242026775,ZA,JNB,ZW,HRE,2024-12-22,2024-12-26,655.0,KG,2.78,M3,1 TONNER,ROAD,4,4,0,False,2024,12,51,Sunday,1123,3,374.3333333333333,19.827272727272728,21.6,17.9,0.5,True,25.6,27.9,21.7,0.2,True
AF2242026776,ZA,JNB,ZW,HRE,2024-12-22,2024-12-26,1530.0,KG,2.02,M3,4 TONNER,ROAD,4,4,0,False,2024,12,51,Sunday,1123,3,374.3333333333333,19.827272727272728,21.6,17.9,0.5,True,25.6,27.9,21.7,0.2,True
AF2242026777,ZA,JNB,ZW,NGE,2024-12-22,2024-12-24,75.0,KG,1.4,M3,1 TONNER,ROAD,2,2,0,False,2024,12,51,Sunday,794,2,397.0,19.827272727272728,21.6,17.9,0.5,True,27.472727272727273,30.4,20.2,0.0,False
AF2242026781,ZA,JNB,CD,FBM,2024-12-23,2024-12-30,4748.0,KG,15.17,M3,4 TONNER,ROAD,7,7,0,False,2024,12,52,Monday,2115,6,352.5,19.6,22.0,17.8,0.5,True,23.663636363636364,26.2,20.2,1.4000000000000004,True
AF2242026782,ZA,JNB,CD,FBM,2024-12-23,2024-12-30,5161.0,KG,4.2,M3,4 TONNER,ROAD,7,7,0,False,2024,12,52,Monday,2115,6,352.5,19.6,22.0,17.8,0.5,True,23.663636363636364,26.2,20.2,1.4000000000000004,True
AF2242026784,ZA,JNB,ZW,HRE,2025-02-03,2025-02-07,8286.0,KG,0.0,M3,12 TONNER,ROAD,4,4,0,False,2025,2,6,Monday,1123,3,374.3333333333333,24.6,27.2,21.0,1.5,True,27.33636363636364,30.2,21.2,0.0,False
AF2242026786,ZA,JNB,ZW,HRE,2024-12-23,2024-12-27,2130.0,KG,3.52,M3,8 TONNER,ROAD,4,4,0,False,2024,12,52,Monday,1123,3,374.3333333333333,19.6,22.0,17.8,0.5,True,26.8,29.2,21.7,0.4,True
AF2242026787,ZA,JNB,ZW,HRE,2024-12-23,2024-12-27,1263.0,KG,0.61,M3,8 TONNER,ROAD,4,4,0,False,2024,12,52,Monday,1123,3,374.3333333333333,19.6,22.0,17.8,0.5,True,26.8,29.2,21.7,0.4,True
AF2242026788,ZA,JNB,ZM,KIW,2024-12-23,2024-12-29,5837.0,KG,20.8,M3,8 TONNER,ROAD,6,6,0,False,2024,12,52,Monday,1930,5,386.0,19.6,22.0,17.8,0.5,True,27.118181818181817,29.8,22.5,1.6,True
AF2242026790,ZA,JNB,MZ,TET,2024-12-28,2025-01-02,6.0,KG,0.2,M3,1 TONNER,ROAD,5,5,0,False,2024,12,52,Saturday,1501,4,375.25,21.981818181818184,25.1,19.7,9.8,True,31.254545454545458,34.7,27.5,0.5,True
AF2242026792,ZA,JNB,ZM,KIW,2024-09-01,2024-09-07,867.0,KG,3.92,M3,4 TONNER,ROAD,6,6,0,False,2024,9,35,Sunday,1930,5,386.0,18.0,22.7,9.5,0.0,False,27.527272727272727,30.4,20.0,0.0,False
AF2242026794,ZA,JNB,ZM,KIW,2025-03-17,2025-03-23,744.0,KG,0.47,M3,4 TONNER,ROAD,6,6,0,False,2025,3,12,Monday,1930,5,386.0,16.13636363636364,18.3,13.2,0.5,True,26.10909090909091,28.5,20.4,0.0,False
AF2242026797,ZA,JNB,MZ,TET,2024-12-30,2025-01-04,25.0,KG,0.02,M3,1 TONNER,ROAD,5,5,0,False,2024,12,1,Monday,1501,4,375.25,23.300000000000008,24.9,19.2,1.0,True,29.790909090909096,32.0,26.8,0.5,True
AF22OI002246,ZM,LUN,ZA,JNB,2024-09-23,2024-09-28,600.0,KG,0.0,M3,4 TONNER,ROAD,5,5,0,False,2024,9,39,Monday,1571,4,392.75,21.718181818181815,24.1,17.5,0.2,True,24.136363636363637,28.1,17.2,1.3,True
AF22OI002295,ZM,LUN,ZA,JNB,2024-11-10,2024-11-15,1622.0,KG,0.0,M3,4 TONNER,ROAD,5,5,0,False,2024,11,45,Sunday,1571,4,392.75,29.79090909090909,31.7,25.3,0.0,False,19.154545454545453,22.6,14.5,3.8,True
AF22OI002429,ZW,HRE,ZA,JNB,2024-12-09,2024-12-13,830.0,KG,0.0,M3,1 TONNER,ROAD,4,4,0,False,2024,12,50,Monday,1123,3,374.3333333333333,28.263636363636365,31.3,23.1,0.0,False,29.70909090909091,32.6,24.4,0.5,True
AF2442026816,ZA,JNB,ZM,SLI,2025-01-05,2025-01-11,5458.0,KG,3.81,M3,8 TONNER,ROAD,6,6,0,False,2025,1,1,Sunday,2019,5,403.8,20.93636363636364,23.1,18.7,5.8,True,23.38181818181818,25.9,18.8,0.6,True
AF2442026818,ZA,JNB,CD,FBM,2025-01-05,2025-01-12,6686.0,KG,16.76,M3,8 TONNER,ROAD,7,7,0,False,2025,1,1,Sunday,2115,6,352.5,20.93636363636364,23.1,18.7,5.8,True,24.76363636363636,27.3,19.7,0.0,False
AF2442026824,ZA,JNB,ZM,KIW,2025-01-06,2025-01-12,1378.0,KG,3.35,M3,12 TONNER,ROAD,6,6,0,False,2025,1,2,Monday,1930,5,386.0,19.536363636363635,21.2,17.8,7.8,True,25.327272727272724,27.6,20.6,0.5,True
AF2442026825,ZA,JNB,ZM,KIW,2025-01-06,2025-01-12,6562.0,KG,6.32,M3,12 TONNER,ROAD,6,6,0,False,2025,1,2,Monday,1930,5,386.0,19.536363636363635,21.2,17.8,7.8,True,25.327272727272724,27.6,20.6,0.5,True
AF2442026826,ZA,JNB,CD,FBM,2025-01-05,2025-01-12,3830.0,KG,6.82,M3,4 TONNER,ROAD,7,7,0,False,2025,1,1,Sunday,2115,6,352.5,20.93636363636364,23.1,18.7,5.8,True,24.76363636363636,27.3,19.7,0.0,False
AF2442026827,ZA,JNB,ZW,HRE,2025-01-06,2025-01-10,3195.0,KG,10.56,M3,4 TONNER,ROAD,4,4,0,False,2025,1,2,Monday,1123,3,374.3333333333333,19.536363636363635,21.2,17.8,7.8,True,20.92727272727273,22.1,19.5,2.2,True
AF2442026828,ZA,JNB,ZW,HRE,2025-01-06,2025-01-10,627.0,KG,0.76,M3,4 TONNER,ROAD,4,4,0,False,2025,1,2,Monday,1123,3,374.3333333333333,19.536363636363635,21.2,17.8,7.8,True,20.92727272727273,22.1,19.5,2.2,True
AF2442026829,ZA,JNB,ZW,HRE,2025-01-06,2025-01-10,101.0,KG,0.34,M3,4 TONNER,ROAD,4,4,0,False,2025,1,2,Monday,1123,3,374.3333333333333,19.536363636363635,21.2,17.8,7.8,True,20.92727272727273,22.1,19.5,2.2,True
AF2442026840,ZA,JNB,ZW,HRE,2025-01-06,2025-01-13,430.0,KG,0.63,M3,4 TONNER,ROAD,7,4,3,False,2025,1,2,Monday,1123,3,374.3333333333333,19.536363636363635,21.2,17.8,7.8,True,25.1,26.8,22.9,0.7,True
AF2442026841,ZA,JNB,ZW,HRE,2025-01-06,2025-01-10,564.0,KG,0.76,M3,4 TONNER,ROAD,4,4,0,False,2025,1,2,Monday,1123,3,374.3333333333333,19.536363636363635,21.2,17.8,7.8,True,20.92727272727273,22.1,19.5,2.2,True
AF2442026842,ZA,JNB,ZW,HRE,2025-01-06,2025-01-10,295.0,KG,0.87,M3,4 TONNER,ROAD,4,4,0,False,2025,1,2,Monday,1123,3,374.3333333333333,19.536363636363635,21.2,17.8,7.8,True,20.92727272727273,22.1,19.5,2.2,True
AF2442026844,ZA,JNB,ZM,KIW,2025-01-10,2025-01-16,3323.0,KG,13.34,M3,8 TONNER,ROAD,6,6,0,False,2025,1,2,Friday,1930,5,386.0,21.69090909090909,23.8,17.9,2.1,True,25.281818181818178,27.4,21.1,0.8999999999999999,True
AF2442026844,ZA,JNB,ZM,KIW,2025-01-10,2025-01-16,516.0,KG,0.91,M3,8 TONNER,ROAD,6,6,0,False,2025,1,2,Friday,1930,5,386.0,21.69090909090909,23.8,17.9,2.1,True,25.281818181818178,27.4,21.1,0.8999999999999999,True
AF2442026852,ZA,JNB,ZM,KIW,2025-01-11,2025-01-17,3673.0,KG,4.13,M3,4 TONNER,ROAD,6,6,0,False,2025,1,2,Saturday,1930,5,386.0,19.981818181818184,22.0,17.9,7.8,True,21.745454545454542,23.0,19.1,4.5,True
AF2442026862,ZA,JNB,CD,FBM,2025-01-11,2025-01-18,760.0,KG,0.96,M3,1 TONNER,ROAD,7,7,0,False,2025,1,2,Saturday,2115,6,352.5,19.981818181818184,22.0,17.9,7.8,True,23.481818181818177,26.0,19.7,0.9,True
AF2442026864,ZA,JNB,CD,FBM,2025-01-11,2025-01-18,14108.0,KG,30.25,M3,15 TONNER,ROAD,7,7,0,False,2025,1,2,Saturday,2115,6,352.5,19.981818181818184,22.0,17.9,7.8,True,23.481818181818177,26.0,19.7,0.9,True
AF2442026865,ZA,JNB,MZ,TET,2025-01-12,2025-01-17,1196.0,KG,4.26,M3,8 TONNER,ROAD,5,5,0,False,2025,1,2,Sunday,1501,4,375.25,19.381818181818183,21.6,17.6,13.5,True,28.227272727272727,30.7,25.0,4.3999999999999995,True
AF2442026875,ZA,JNB,ZM,KIW,2025-01-12,2025-01-18,6833.0,KG,3.9,M3,8 TONNER,ROAD,6,6,0,False,2025,1,2,Sunday,1930,5,386.0,19.381818181818183,21.6,17.6,13.5,True,24.49090909090909,27.0,20.0,0.4,True
AF2442026876,ZA,JNB,ZW,HRE,2025-01-12,2025-01-16,1549.0,KG,1.31,M3,4 TONNER,ROAD,4,4,0,False,2025,1,2,Sunday,1123,3,374.3333333333333,19.381818181818183,21.6,17.6,13.5,True,24.163636363636364,26.7,21.9,9.3,True
AF2442026881,ZA,JNB,CD,FBM,2025-01-13,2025-01-23,9506.0,KG,31.05,M3,15 TONNER,ROAD,10,7,3,False,2025,1,3,Monday,2115,6,352.5,19.645454545454545,21.5,16.2,2.5,True,22.92727272727273,25.2,20.0,3.3000000000000003,True
AF2442026882,ZA,JNB,CD,FBM,2025-01-13,2025-01-20,5940.0,KG,5.34,M3,15 TONNER,ROAD,7,7,0,False,2025,1,3,Monday,2115,6,352.5,19.645454545454545,21.5,16.2,2.5,True,24.009090909090904,26.4,20.2,8.799999999999999,True
AF2442026884,ZA,JNB,ZM,KIW,2025-01-13,2025-01-19,3842.0,KG,4.59,M3,15 TONNER,ROAD,6,6,0,False,2025,1,3,Monday,1930,5,386.0,19.645454545454545,21.5,16.2,2.5,True,25.26363636363636,27.4,20.2,0.2,True
AF2442026887,ZA,JNB,ZM,KIW,2025-01-13,2025-01-19,4163.0,KG,5.35,M3,15 TONNER,ROAD,6,6,0,False,2025,1,3,Monday,1930,5,386.0,19.645454545454545,21.5,16.2,2.5,True,25.26363636363636,27.4,20.2,0.2,True
AF2442026890,ZA,JNB,ZW,HRE,2025-01-13,2025-01-17,1594.0,KG,5.91,M3,8 TONNER,ROAD,4,4,0,False,2025,1,3,Monday,1123,3,374.3333333333333,19.645454545454545,21.5,16.2,2.5,True,21.79090909090909,24.6,18.5,0.7,True
AF2442026891,ZA,JNB,ZW,HRE,2025-01-13,2025-01-17,1423.0,KG,6.16,M3,8 TONNER,ROAD,4,4,0,False,2025,1,3,Monday,1123,3,374.3333333333333,19.645454545454545,21.5,16.2,2.5,True,21.79090909090909,24.6,18.5,0.7,True
AF2442026892,ZA,JNB,ZW,HRE,2025-01-13,2025-01-17,184.0,KG,0.64,M3,8 TONNER,ROAD,4,4,0,False,2025,1,3,Monday,1123,3,374.3333333333333,19.645454545454545,21.5,16.2,2.5,True,21.79090909090909,24.6,18.5,0.7,True
AF2442026901,ZA,JNB,CD,FBM,2025-01-16,2025-01-23,19665.0,KG,0.0,M3,20 TONNER,ROAD,7,7,0,False,2025,1,3,Thursday,2115,6,352.5,21.936363636363637,24.0,16.7,2.3,True,22.92727272727273,25.2,20.0,3.3000000000000003,True
AF2442026902,ZA,JNB,CD,FBM,2025-01-16,2025-01-23,18653.0,KG,0.0,M3,20 TONNER,ROAD,7,7,0,False,2025,1,3,Thursday,2115,6,352.5,21.936363636363637,24.0,16.7,2.3,True,22.92727272727273,25.2,20.0,3.3000000000000003,True
AF2442026904,ZA,JNB,ZW,BBG,2025-01-16,2025-01-17,220.0,KG,0.0,M3,1 TONNER,ROAD,1,1,0,False,2025,1,3,Thursday,540,1,540.0,21.936363636363637,24.0,16.7,2.3,True,27.472727272727273,27.8,26.9,0.8,True
AF2442026911,ZA,JNB,ZM,KIW,2025-01-17,2025-01-23,8118.0,KG,28.53,M3,8 TONNER,ROAD,6,6,0,False,2025,1,3,Friday,1930,5,386.0,20.12727272727273,22.1,15.5,0.4,True,21.972727272727273,24.4,19.3,12.5,True
AF2442026912,ZA,JNB,ZM,KIW,2025-01-17,2025-01-23,9182.0,KG,7.5,M3,12 TONNER,ROAD,6,6,0,False,2025,1,3,Friday,1930,5,386.0,20.12727272727273,22.1,15.5,0.4,True,21.972727272727273,24.4,19.3,12.5,True
AF2442026915,ZA,JNB,TZ,DAR,2025-01-17,2025-01-27,694.0,KG,2.7,M3,8 TONNER,ROAD,10,10,0,False,2025,1,3,Friday,3533,8,441.625,20.12727272727273,22.1,15.5,0.4,True,31.20909090909091,33.2,28.4,0.0,False
AF2442026916,ZA,JNB,TZ,DAR,2025-01-17,2025-01-27,4664.0,KG,4.61,M3,8 TONNER,ROAD,10,10,0,False,2025,1,3,Friday,3533,8,441.625,20.12727272727273,22.1,15.5,0.4,True,31.20909090909091,33.2,28.4,0.0,False
AF2442026925,ZA,JNB,CD,FBM,2025-01-18,2025-01-25,7299.0,KG,24.84,M3,8 TONNER,ROAD,7,7,0,False,2025,1,3,Saturday,2115,6,352.5,21.972727272727273,24.2,17.1,0.5,True,22.036363636363635,25.0,19.0,12.7,True
AF2442026926,ZA,JNB,CD,FBM,2025-01-18,2025-01-25,2935.0,KG,2.18,M3,4 TONNER,ROAD,7,7,0,False,2025,1,3,Saturday,2115,6,352.5,21.972727272727273,24.2,17.1,0.5,True,22.036363636363635,25.0,19.0,12.7,True
AF2442026928,ZA,JNB,MZ,TET,2025-01-18,2025-01-23,1413.0,KG,5.42,M3,4 TONNER,ROAD,5,5,0,False,2025,1,3,Saturday,1501,4,375.25,21.972727272727273,24.2,17.1,0.5,True,28.372727272727275,30.6,25.7,4.699999999999999,True
